date,nav,scheme_code,scheme_name,fund_house
2023-05-29,131.7139,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-26,131.5821,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-25,131.1635,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-24,130.9864,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-23,130.87,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-22,131.1264,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-19,130.2383,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-18,130.6447,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-17,130.5682,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-16,130.8127,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-15,130.5259,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-12,130.1433,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-11,130.2851,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-10,129.4546,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-09,128.8274,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-08,128.9877,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-05,127.7371,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-04,128.1846,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-03,127.493,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-02,127.3545,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-28,127.1712,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-27,126.338,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-26,125.8618,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-25,125.3949,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-24,125.372,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-21,125.2284,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-20,125.3792,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-19,124.6246,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-18,124.3244,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-17,124.2728,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-13,123.9911,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-12,123.6808,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-11,123.2215,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-10,122.9416,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-06,122.7811,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-05,122.6212,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-03,122.1271,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-31,121.7144,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-29,120.0371,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-28,118.3058,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-27,119.383,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-24,120.2745,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-23,121.7065,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-22,121.4156,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-21,120.9953,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-20,120.3344,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-17,121.446,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-16,120.9417,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-15,121.8605,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-14,121.7529,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-13,122.7771,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-10,124.211,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-09,124.5502,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-08,124.7469,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-06,124.8339,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-03,123.9481,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-02,123.3993,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-01,123.665,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-28,122.8701,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-27,122.0552,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-24,123.1777,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-23,123.0513,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-22,123.392,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-21,124.5172,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-20,124.9814,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-17,125.1119,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-16,124.9714,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-15,124.4506,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-14,124.0916,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-13,124.4056,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-10,125.1702,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-09,124.7379,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-08,125.1117,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-07,124.4182,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-06,123.9921,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-03,124.2907,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-02,124.0083,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-01,123.4784,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-31,124.3138,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-30,122.3633,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-27,122.6962,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-25,123.7522,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-24,124.1328,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-23,124.425,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-20,124.805,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-19,125.5433,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-18,125.7186,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-17,125.8074,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-16,125.9832,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-13,126.0588,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-12,126.1964,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-11,125.908,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-10,125.8004,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-09,126.4462,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-06,125.7185,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-05,126.7327,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-04,126.7266,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-03,127.7046,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-02,127.8404,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-30,127.3348,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-29,127.0211,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-28,126.6449,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-27,126.32,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-26,125.3049,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-23,122.5751,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-22,125.9663,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-21,128.1564,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-20,130.2814,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-19,129.9222,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-16,129.8891,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-15,130.9591,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-14,131.9951,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-13,131.0784,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-12,130.6256,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-09,130.5903,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-08,131.3288,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-07,130.6184,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-06,130.9286,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-05,131.0408,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-02,130.6855,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-01,130.2758,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-30,129.5097,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-29,128.544,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-28,129.0166,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-25,128.5562,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-24,128.2567,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-23,127.7493,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-22,127.4269,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-21,127.6535,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-18,127.4022,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-17,128.0744,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-16,128.1135,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-15,127.4028,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-14,127.4932,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-11,127.747,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-10,127.722,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-09,128.443,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-07,128.9903,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-04,128.615,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-03,128.4345,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-02,128.4568,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-01,127.8603,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-31,127.6411,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-28,127.8495,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-27,128.5742,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-25,128.1443,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-21,127.685,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-20,128.7159,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-19,128.6649,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-18,128.0846,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-17,127.4936,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-14,127.3371,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-13,127.0832,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-12,127.8117,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-11,127.5503,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-10,128.2879,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-07,129.3889,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-06,128.8844,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-04,128.2436,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-03,127.1351,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-30,126.7384,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-29,125.2023,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-28,124.4319,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-27,124.6406,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-26,123.8437,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-23,126.9671,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-22,128.606,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-21,128.623,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-20,128.8983,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-19,127.8166,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-16,128.0029,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-15,130.8477,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-14,131.5105,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-13,130.9984,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-12,131.2711,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-09,130.1662,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-08,129.8388,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-07,128.9903,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-06,127.812,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-05,126.9883,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-02,126.1091,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-01,124.8265,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-30,124.7127,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-29,123.2418,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-26,123.6562,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-25,123.2572,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-24,122.9131,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-23,122.1378,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-22,121.1594,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-19,121.8963,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-18,123.1031,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-17,122.7003,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-16,122.5798,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-12,122.1465,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-11,122.0436,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-10,121.7895,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-08,120.8529,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-05,119.5001,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-04,119.5351,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-03,119.3671,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-02,119.6709,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-01,118.4285,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-29,115.8262,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-28,115.4212,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-27,114.2238,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-26,113.9363,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-25,114.3251,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-22,114.09,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-21,113.4094,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-20,112.9868,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-19,112.8046,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-18,111.9322,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-15,111.1987,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-14,110.5523,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-13,110.6876,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-12,110.5217,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-11,111.3735,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-08,110.3205,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-07,110.0959,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-06,109.4531,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-05,108.9019,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-04,108.086,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-01,107.2511,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-30,107.3447,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-29,107.5298,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-28,107.8457,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-27,107.743,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-24,106.563,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-23,105.5826,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-22,104.2718,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-21,104.8701,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-20,103.2049,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-17,104.8911,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-16,105.836,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-15,107.9569,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-14,107.7655,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-13,108.1973,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-10,110.3611,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-09,110.773,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-08,110.696,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-07,110.8741,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-06,111.468,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-03,111.6854,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-02,113.0447,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-01,113.0469,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-31,111.3985,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-30,110.8854,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-27,109.1239,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-26,109.0641,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-25,108.4736,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-24,110.3592,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-23,110.7194,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-20,110.5206,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-19,109.1737,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-18,110.4242,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-17,110.5126,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-16,108.381,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-13,107.0481,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-12,106.8265,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-11,108.1924,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-10,109.6278,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-09,111.1072,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-06,111.917,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-05,113.3928,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-04,113.5479,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-02,115.6675,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-29,116.4371,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-28,117.2654,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-27,116.3239,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-26,116.5381,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-25,115.7364,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-22,116.9877,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-21,117.0681,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-20,116.0793,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-19,116.0671,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-18,117.0086,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-13,117.5522,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-12,117.6272,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-11,118.7434,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-08,118.159,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-07,117.3808,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-06,117.9615,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-05,117.6729,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-04,116.1819,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-01,114.8655,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
